Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
977,1,3,21,109,1,1,0,0,0,4,0,3,2,2,0,2,3,6,83,49,1,1,12,13,3,0,3,4,2,2,4,4,6,0,6,0,250,11,1,4,1,0,124,0,0,40,0,0,1,0,2,1,1,2,6,0,3,6,26,1,0,0,3,3,2,0,0,0,0,0,0,3,2,1,0,7,0,8,4,11.356271654924852
1237,12,3,6,23,1,1,3,3,0,4,0,16,2,2,3,5,6,4,7,8,1,1,11,14,4,58,2,4,2,2,4,4,6,0,6,0,421,104,1,0,1,4,62,199,0,412,0,0,2,1,2,1,2,4,6,0,3,3,7,2,2,144,5,5,2,0,17,0,0,0,0,3,2,1,0,5,4,8,4,12.075394321888057
639,1,3,37,313,1,1,3,3,0,4,0,7,1,2,0,2,4,6,98,59,1,1,7,13,3,0,3,4,1,1,4,4,6,0,6,0,438,123,1,2,1,0,80,0,0,21,0,0,1,0,2,1,3,2,6,0,3,6,28,1,0,0,3,3,1,188,0,54,0,0,0,3,3,1,0,4,2,8,4,11.350406535472453
85,8,3,40,285,1,1,0,3,0,4,0,8,2,2,0,7,6,4,14,14,1,1,5,5,1,6,3,4,2,2,4,4,6,0,6,0,211,8,1,2,1,4,86,115,0,326,0,0,2,1,3,1,3,5,6,1,5,3,14,0,2,88,5,5,2,52,58,0,0,0,0,3,2,3,10,4,3,8,4,12.034691028774553
852,11,3,40,35,1,1,3,3,0,4,0,0,2,2,4,2,7,4,3,4,1,1,11,12,1,13,2,4,2,2,4,1,6,0,6,0,588,400,1,0,1,4,473,0,0,315,0,0,2,0,2,1,2,5,6,1,5,1,3,0,2,88,5,5,2,67,10,0,0,0,0,3,2,1,0,4,0,8,4,12.2783933071098
1422,11,3,23,53,1,1,3,3,0,4,0,13,2,2,4,2,5,4,33,34,1,1,8,9,3,0,3,4,1,2,4,4,0,118,6,0,388,281,1,4,1,4,254,0,0,113,0,0,2,0,2,1,3,2,6,1,1,1,33,2,2,118,5,5,2,0,42,0,0,29,0,3,2,1,0,6,4,8,4,11.755871643580617
931,0,3,43,332,1,1,0,1,0,4,0,23,2,2,0,2,7,4,2,3,1,1,11,12,3,0,2,4,2,2,4,0,2,2,6,0,627,484,1,0,1,4,478,0,0,319,0,0,2,0,3,1,2,5,6,0,3,1,2,0,3,238,5,5,2,40,9,0,0,0,0,3,2,1,0,6,3,8,4,12.211060187041213
1187,14,3,77,524,1,1,0,0,0,0,1,17,0,0,1,5,2,4,107,40,1,1,5,5,3,0,3,4,1,1,4,3,1,166,6,0,306,227,1,4,1,4,220,123,0,454,1,0,2,0,3,2,3,5,6,0,3,4,87,3,2,101,1,1,2,0,60,0,0,0,0,3,2,1,0,7,3,8,0,11.461632170582678
118,0,3,44,286,1,1,3,3,0,0,0,7,2,2,0,2,4,4,1,1,1,1,11,12,3,0,3,4,2,2,4,4,6,0,6,0,555,316,1,2,1,4,293,0,0,147,0,0,1,1,2,1,3,3,6,0,3,1,0,3,2,109,5,5,2,28,51,0,0,0,0,3,2,1,0,3,1,6,5,11.951180395901384
690,11,3,31,193,1,1,0,3,0,0,0,16,2,2,4,2,5,4,2,2,1,1,11,12,4,153,2,4,2,2,4,0,0,3,6,0,601,439,1,0,1,4,434,0,0,272,0,0,2,0,2,1,2,4,6,1,2,1,2,2,2,133,5,5,2,106,18,0,0,0,0,3,2,1,0,5,1,8,4,12.17921519136029
1114,0,3,36,330,1,1,3,3,0,4,0,12,2,2,0,2,4,6,54,2,1,1,12,13,3,0,3,4,1,4,4,4,1,276,6,0,199,247,1,2,1,4,216,0,0,90,1,0,1,0,2,1,2,4,6,0,3,1,54,3,1,19,5,5,2,0,9,0,0,0,0,3,2,1,0,4,1,8,4,11.809319478024031
546,4,3,40,759,1,1,0,3,0,0,0,14,2,2,0,0,6,4,18,19,1,1,5,5,1,111,2,2,2,2,1,4,2,431,3,37,0,360,1,2,1,4,440,174,0,637,0,0,2,1,4,1,2,7,6,0,3,1,18,3,3,321,5,5,2,0,0,0,0,0,0,3,2,1,0,1,0,8,4,12.341477282536376
656,12,4,0,4,1,1,3,3,0,4,0,2,2,2,3,5,5,4,39,40,1,1,5,6,1,208,3,4,1,4,4,4,6,0,6,0,300,20,1,4,1,4,6,73,0,123,0,0,1,1,3,1,3,4,6,0,3,5,39,3,1,28,5,5,2,0,0,0,0,0,0,3,2,1,0,2,4,8,3,11.385092093460344
456,0,3,50,421,1,1,3,3,0,4,0,14,2,2,0,2,6,5,34,35,3,1,5,5,1,189,3,4,1,4,4,4,0,400,6,0,179,379,1,1,1,4,370,0,0,208,0,0,1,1,3,1,3,4,6,1,5,1,34,3,2,187,5,5,2,0,0,0,0,0,0,3,2,1,0,8,1,8,4,12.075394321888057
1056,0,3,74,603,1,1,3,3,0,4,0,14,2,2,0,2,5,4,32,33,1,1,8,9,1,96,3,4,1,2,4,4,0,277,6,0,313,351,1,4,1,4,505,0,0,355,0,1,2,0,3,1,3,5,6,1,5,1,32,0,2,148,5,5,2,0,0,0,0,39,0,3,3,1,0,4,2,0,0,12.100712129872347
665,0,3,19,851,1,1,1,3,0,1,0,21,6,2,0,2,7,4,1,1,1,1,11,12,3,0,2,4,2,0,4,3,2,543,6,0,192,616,1,0,1,4,645,0,0,613,1,0,1,1,1,1,0,6,6,1,0,1,1,0,3,385,5,5,2,106,162,0,0,0,0,3,2,1,0,0,0,6,5,12.955127458028414
543,0,3,48,472,1,1,3,3,0,4,0,14,6,2,0,2,6,4,11,11,3,1,11,12,3,0,2,4,2,0,4,4,3,30,2,120,207,552,1,0,1,4,572,0,0,441,1,0,2,0,3,1,2,5,0,1,5,1,11,0,2,223,5,5,2,27,59,0,0,0,0,3,2,1,0,5,3,8,4,12.270220465353926
347,0,3,40,707,1,1,0,3,0,1,0,12,2,2,0,2,5,7,47,10,3,1,7,7,3,0,3,2,1,4,4,3,1,194,6,0,262,213,1,4,1,4,180,0,0,70,0,0,1,0,2,1,3,3,6,0,3,1,47,2,1,47,5,5,2,0,0,0,0,0,0,3,2,0,19,3,1,8,4,11.928340903931561
1346,1,4,20,111,1,1,3,3,0,4,0,17,2,2,0,2,3,3,87,58,3,1,7,7,3,0,3,4,2,4,4,4,0,69,6,0,389,214,1,2,1,0,181,0,0,71,0,0,1,0,2,1,1,3,6,0,3,5,10,3,1,51,5,5,2,0,0,55,0,0,0,3,2,1,0,6,1,8,4,11.594505451962652
66,5,3,46,420,1,1,3,3,0,4,0,16,2,2,0,5,7,4,3,3,1,1,11,12,1,197,2,4,2,0,4,0,6,0,6,0,561,327,1,0,1,4,308,329,0,692,0,0,2,1,4,1,2,7,6,1,2,3,3,2,3,352,5,5,2,106,116,0,0,0,0,3,2,1,0,9,1,8,4,12.666657052859417
477,0,3,45,722,1,1,3,3,0,4,1,5,2,2,0,2,5,4,11,11,1,1,11,12,1,130,3,4,2,2,4,1,2,428,6,0,277,490,1,0,1,4,490,0,0,336,1,0,2,0,3,1,2,5,6,1,5,1,11,0,2,171,5,5,2,65,27,0,0,0,0,3,2,1,0,3,2,8,4,12.249610947544657
934,0,3,33,278,1,1,3,3,0,2,0,5,2,2,0,2,6,4,5,6,1,1,11,12,1,128,2,4,2,2,4,0,2,3,6,0,631,501,1,0,1,4,494,0,0,340,0,0,2,0,3,1,2,4,6,0,3,1,5,2,2,214,5,5,2,106,25,0,0,0,0,3,2,1,0,7,3,8,4,12.154779351142624
485,0,3,40,208,1,1,0,3,0,0,0,19,2,2,0,2,4,6,45,7,1,1,5,9,3,0,3,2,1,4,4,4,0,245,6,0,229,242,1,2,1,4,209,0,0,87,1,0,1,0,3,1,2,4,6,0,3,5,44,3,1,28,5,5,2,0,103,0,0,0,0,3,2,1,0,2,1,8,4,11.794337924408413
295,0,3,50,421,1,1,3,3,0,4,0,12,2,2,0,2,5,4,56,57,3,1,5,5,4,143,3,4,1,4,4,4,2,498,6,0,55,465,1,4,1,4,556,0,0,421,1,0,1,0,3,1,3,5,6,2,2,1,56,0,2,100,5,5,2,45,0,0,0,0,0,3,2,1,0,9,3,8,4,12.025749091398891
348,0,3,40,836,1,1,0,3,0,4,0,12,2,2,0,2,5,4,49,50,1,1,12,13,1,9,3,4,1,4,4,4,1,493,6,0,107,490,1,0,1,0,483,0,0,328,1,0,2,0,3,1,3,4,6,2,2,1,49,3,2,164,5,5,2,0,28,0,0,0,0,3,2,1,0,11,3,8,4,11.967180737247824
335,5,3,29,347,1,1,0,3,0,4,0,8,2,2,0,5,5,4,10,11,1,1,11,12,3,0,3,4,2,2,4,1,2,369,6,0,45,205,1,2,1,4,170,129,0,417,1,0,2,1,3,1,3,5,6,2,5,1,10,0,2,142,5,5,2,40,26,0,0,0,0,3,2,1,0,6,2,8,4,12.165250651009918
1387,5,3,50,825,1,1,0,3,0,4,0,14,6,2,0,5,6,4,28,29,1,1,8,9,1,115,3,4,1,2,4,4,1,355,3,74,57,455,1,4,1,4,448,337,0,724,1,0,3,1,5,1,2,10,6,2,5,1,28,2,2,210,5,5,2,0,88,0,0,63,3,1,3,4,16,6,0,8,4,12.429216196844383
357,0,3,40,374,1,1,0,3,0,4,0,8,2,2,0,2,5,5,17,18,1,1,5,5,1,58,3,4,2,2,4,4,2,230,6,0,337,337,1,2,1,4,325,0,0,172,1,0,2,0,3,1,2,4,6,0,3,1,17,2,2,88,5,5,2,52,16,0,0,0,0,3,2,1,0,6,3,8,4,12.061046873479915
1268,0,3,59,727,1,1,0,1,0,4,0,23,2,2,0,2,8,4,2,2,3,1,10,4,3,0,0,4,2,0,4,1,6,0,6,0,675,610,1,0,1,4,636,0,0,586,0,0,2,0,3,1,0,8,6,1,2,1,1,0,3,303,5,5,2,68,62,0,0,0,0,3,2,1,0,4,4,8,4,12.84397135185964
542,5,3,40,565,1,1,3,3,0,2,0,15,2,2,0,5,7,4,7,8,1,1,11,12,1,34,2,4,2,2,4,4,6,0,6,0,506,221,1,0,1,4,207,323,0,660,0,0,2,1,4,1,2,6,6,1,5,3,7,0,3,262,5,5,2,0,43,0,0,0,0,3,2,1,0,5,1,8,4,12.421184025147118
135,0,3,48,492,1,1,0,3,0,4,0,19,2,2,0,2,4,5,38,14,1,1,8,9,3,0,3,4,1,4,4,4,5,238,6,0,474,481,1,2,1,4,593,0,0,470,0,0,2,1,3,1,3,5,2,1,5,1,38,2,2,118,5,5,2,0,77,62,0,0,0,3,3,1,0,6,0,8,4,12.100712129872347
1167,0,3,34,510,1,1,0,3,0,0,0,5,2,2,0,2,7,4,2,3,1,1,11,12,4,34,2,4,2,2,4,0,6,0,6,0,659,564,1,0,1,4,578,0,0,452,0,0,2,0,3,1,2,5,6,0,3,1,2,2,3,317,5,5,2,79,22,0,0,0,0,3,2,1,0,1,4,8,4,12.41044104151805
1086,9,3,43,350,1,1,3,3,0,4,0,20,2,2,0,6,5,5,18,19,1,1,5,5,3,0,3,4,2,2,4,0,2,332,6,0,96,200,1,0,1,4,206,0,0,86,1,0,1,0,2,1,2,3,6,0,3,1,18,3,2,210,5,5,2,52,0,0,0,0,0,3,2,1,0,3,4,8,4,11.898187865760873
69,1,4,17,73,1,1,3,3,0,0,0,17,0,2,0,2,3,5,65,61,1,1,7,7,3,0,3,2,1,4,4,4,6,0,6,0,413,98,1,4,1,4,55,0,0,11,0,0,1,0,2,1,3,2,6,0,3,1,64,3,1,14,5,5,2,0,0,0,0,0,0,3,2,1,0,5,4,8,4,11.289781913656018
856,0,3,40,139,1,1,0,3,0,0,0,19,2,2,0,2,4,7,48,1,1,1,5,5,3,0,3,2,1,4,4,4,0,286,6,0,209,263,1,0,1,4,234,0,0,100,1,0,1,1,3,1,3,4,6,0,3,5,48,3,1,26,5,5,2,0,82,0,0,0,0,3,2,1,0,3,4,8,4,11.751942365440728
714,14,3,30,445,1,1,3,3,0,4,0,3,6,2,1,2,3,4,36,37,1,1,5,5,1,96,3,4,1,4,4,0,0,354,6,0,83,214,2,4,0,4,181,0,0,71,1,0,1,0,3,1,3,4,6,0,3,5,36,3,2,219,5,5,2,0,165,0,0,0,0,3,2,1,0,4,0,8,4,11.76756768334381
1353,4,4,20,111,1,1,3,3,0,4,0,3,2,2,0,0,5,8,72,10,1,1,7,7,3,0,2,4,0,4,4,4,6,0,6,0,382,76,1,4,1,4,75,25,0,174,0,0,1,0,2,1,3,2,6,0,3,5,10,3,2,250,5,5,0,119,0,0,0,0,0,3,2,1,0,6,3,8,4,11.812289042195847
35,11,3,30,175,1,1,3,3,0,4,0,16,2,2,4,2,8,4,2,3,3,1,7,7,1,148,0,4,2,0,4,4,2,470,6,0,226,520,1,0,1,4,526,0,0,379,1,0,2,0,2,1,0,4,6,1,2,1,2,0,2,206,5,5,2,114,34,0,0,0,0,3,2,1,0,7,1,8,4,12.533576212168626
1454,0,3,60,831,1,1,3,3,0,4,0,11,2,2,0,2,4,4,0,1,1,1,11,12,3,0,3,4,2,2,4,4,6,0,6,0,559,324,1,0,1,4,305,0,0,158,0,0,1,0,3,1,3,4,6,0,3,6,26,1,0,0,3,3,2,6,43,0,0,0,0,3,2,1,0,6,0,8,0,11.344506813345266
211,1,3,37,99,1,1,3,3,0,4,0,7,2,2,0,2,4,5,83,59,1,1,10,11,3,0,3,4,1,4,4,4,5,180,6,0,217,164,1,4,0,0,121,0,0,39,1,0,1,0,2,1,3,3,6,0,3,6,28,1,0,0,3,3,2,0,0,24,0,0,0,3,2,1,0,3,2,8,4,11.49272275765271
1247,5,1,35,244,1,1,3,3,0,4,0,21,2,2,0,5,6,4,1,1,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,417,101,1,0,1,4,60,170,0,371,0,0,2,1,3,1,2,4,6,0,3,1,1,2,2,243,5,5,2,0,32,0,0,0,0,3,2,1,0,2,0,6,5,12.136186518066006
1373,5,3,45,429,1,1,3,3,0,0,0,5,2,2,0,5,6,5,8,9,1,1,11,12,3,0,3,4,2,2,4,0,2,417,6,0,57,307,1,0,1,4,281,257,0,613,1,0,2,1,3,1,2,6,6,1,5,5,8,2,2,223,5,5,2,148,128,0,0,0,0,3,2,1,0,5,0,8,4,12.521977676925694
41,0,3,54,295,1,1,3,3,0,4,0,12,2,2,0,2,5,4,41,42,1,1,12,13,1,54,3,4,1,4,4,4,5,276,6,0,254,293,1,0,1,4,415,0,0,252,0,0,2,0,3,1,3,4,6,1,5,1,41,2,2,118,5,5,2,0,109,0,0,0,0,3,1,1,0,11,0,8,0,11.982929094215963
1325,0,3,45,456,1,1,3,3,0,4,0,21,2,2,0,2,7,4,1,1,1,1,11,12,1,221,2,4,2,0,4,0,6,0,6,0,668,584,1,0,1,4,606,0,0,502,0,0,2,0,2,1,2,5,6,1,2,1,0,2,3,367,5,5,2,0,36,0,0,0,0,3,2,1,0,1,1,6,5,11.898187865760873
1267,14,4,30,469,1,1,0,0,0,4,0,17,1,2,1,4,6,3,97,58,3,1,12,13,3,0,1,4,1,4,4,4,6,0,6,0,489,193,1,4,0,1,184,235,0,535,0,0,1,1,4,2,3,7,6,1,2,5,47,3,1,51,5,5,0,0,0,93,0,0,0,3,3,1,0,0,1,8,4,11.711776323715394
154,0,3,40,739,1,1,3,3,0,4,0,4,2,2,0,2,5,6,48,34,0,1,3,9,3,0,3,4,1,2,4,1,1,161,0,118,31,537,1,2,1,4,377,0,0,215,1,0,1,0,1,1,3,2,6,1,2,1,48,2,2,210,5,5,2,217,0,0,0,0,0,3,2,1,0,2,2,8,4,12.367340793126296
1299,5,3,105,887,1,1,2,0,0,0,0,7,1,2,0,5,9,4,0,1,3,0,10,11,4,270,0,4,2,0,4,1,2,550,6,0,266,635,1,0,1,4,668,243,0,745,2,0,2,1,3,1,0,10,6,3,2,1,0,0,2,391,5,5,2,121,167,0,0,0,1,2,2,1,0,0,2,6,5,11.982929094215963
951,0,3,30,166,1,1,3,3,0,4,0,12,2,2,0,2,4,7,57,6,1,1,11,12,3,0,3,4,1,4,4,4,0,141,1,25,171,164,1,2,1,4,121,0,0,39,1,0,1,0,3,1,2,3,6,0,3,5,27,2,2,295,5,5,2,107,0,0,0,0,0,3,2,1,0,6,1,8,4,11.76756768334381
824,4,3,30,447,1,1,3,3,0,4,0,18,2,2,0,0,5,6,69,60,1,1,11,12,3,0,3,4,0,4,4,4,6,0,6,0,428,113,1,4,1,4,171,63,0,334,0,0,2,0,3,1,3,5,6,1,2,5,68,3,1,19,5,5,2,190,0,0,0,0,0,3,1,1,0,6,3,8,4,11.845819880243557
980,0,3,50,317,1,1,3,3,0,0,0,19,1,2,0,2,4,5,46,47,1,1,11,12,3,0,3,4,2,4,4,4,5,283,6,0,269,314,1,4,1,4,290,0,0,144,1,0,1,0,3,1,3,3,6,0,3,5,46,3,2,150,5,5,2,0,65,0,0,0,0,3,3,1,0,5,3,8,4,11.842229212112828
425,0,3,42,343,1,1,3,3,0,4,0,12,2,2,0,2,5,4,52,53,1,1,12,13,1,35,3,4,1,2,4,4,3,260,6,0,329,354,1,2,1,0,343,0,0,184,1,0,1,0,2,1,3,4,6,1,2,1,52,2,1,44,5,5,2,0,31,0,0,0,0,3,2,1,0,4,2,8,4,11.842229212112828
1132,0,3,33,540,1,1,3,3,0,4,0,11,2,2,0,2,4,4,16,16,1,1,5,5,3,0,3,4,2,2,4,3,1,53,6,0,420,224,1,4,1,4,191,0,0,78,0,0,1,0,3,1,3,3,6,0,3,6,27,1,0,0,3,3,2,0,18,0,0,0,0,3,3,1,0,8,1,7,0,11.44571671527678
203,4,3,20,147,1,1,3,3,0,0,0,17,0,2,0,0,5,5,82,57,1,1,7,7,3,0,3,2,0,1,4,4,3,261,6,0,0,44,1,2,1,4,122,33,0,245,0,0,2,0,2,1,3,4,2,0,3,1,80,3,1,87,5,5,2,0,0,37,0,0,0,3,2,1,0,4,0,0,4,11.626254150277232
185,4,3,62,185,1,1,0,3,0,4,0,3,6,1,0,0,4,7,98,16,1,1,0,9,3,0,3,4,2,1,4,4,6,0,6,0,290,17,1,2,1,4,167,12,0,215,0,0,1,0,3,1,3,3,6,0,3,1,20,3,2,219,5,5,2,42,0,0,0,0,0,3,3,1,0,5,0,8,4,11.751942365440728
849,4,3,45,882,1,1,1,0,0,4,0,4,2,2,0,0,5,7,100,12,1,1,12,13,3,0,3,4,0,4,4,4,6,0,6,0,483,183,1,4,1,4,408,270,0,674,0,0,3,0,5,1,3,8,6,1,2,5,97,3,2,69,1,5,2,229,28,0,0,32,0,3,2,1,0,8,2,8,4,12.388394202324129
504,0,3,70,804,1,1,0,3,0,4,0,6,2,2,0,2,6,7,51,14,1,1,3,13,3,0,3,4,1,4,4,4,0,490,6,0,134,502,1,4,1,4,608,0,0,506,1,0,2,0,1,1,3,4,6,2,5,1,51,0,2,154,5,5,2,0,41,0,0,27,0,3,1,1,0,2,4,8,4,12.57418196709457
520,6,3,23,557,1,1,3,3,0,4,0,6,2,2,0,5,6,8,83,6,2,1,7,7,3,0,2,4,0,2,4,4,6,0,6,0,589,402,1,0,1,4,391,173,0,606,0,0,1,1,3,1,2,7,6,2,2,5,81,3,1,35,5,5,2,0,0,0,0,20,0,3,3,1,0,5,3,8,4,12.363076394339839
1027,0,3,43,380,1,1,3,3,0,4,0,12,1,2,0,2,4,4,50,51,1,1,7,5,1,190,3,4,1,4,4,4,5,307,6,0,324,396,1,4,1,4,384,0,0,221,1,0,1,0,3,1,3,4,6,2,2,1,50,3,2,134,5,5,2,0,0,0,0,18,0,3,2,1,0,3,4,8,4,12.028738630247258
409,5,3,79,769,1,1,3,3,0,0,0,16,2,2,0,5,6,4,1,2,1,1,11,12,1,199,2,4,2,0,1,4,6,0,6,0,531,277,1,0,1,4,255,286,0,636,0,0,2,1,3,1,2,7,6,1,2,1,1,2,3,376,5,5,2,106,49,0,0,0,0,3,2,1,0,7,1,6,5,12.542544882151386
713,11,3,10,74,1,1,0,1,0,4,0,22,2,2,4,2,7,4,20,20,1,1,5,5,3,0,2,4,2,2,4,3,2,341,6,0,263,372,1,2,1,4,362,0,0,200,1,0,2,0,2,1,2,3,6,1,2,1,20,0,2,142,5,5,2,85,93,0,0,0,0,3,2,1,0,9,2,8,4,12.14950229404178
34,0,3,40,517,1,1,0,3,0,4,0,12,2,2,0,2,4,4,51,52,3,1,3,3,3,0,3,4,1,4,4,4,5,438,6,0,208,459,1,2,1,4,581,0,0,455,0,1,1,1,4,1,2,4,6,1,2,1,51,2,2,123,5,5,2,0,26,0,0,0,0,3,2,1,0,3,4,8,4,12.016726473799254
1348,0,3,63,798,1,1,0,1,0,0,0,23,2,2,0,2,7,4,1,1,1,1,11,12,4,53,2,4,2,0,4,1,2,20,6,0,654,576,1,0,1,4,604,0,0,494,1,0,2,0,3,1,2,5,6,1,2,1,1,0,3,292,5,5,2,0,0,0,0,0,0,3,2,1,0,4,1,6,5,12.554836882168736
756,12,1,4,36,1,2,3,3,0,4,0,21,2,2,4,5,5,4,10,11,1,1,7,7,1,274,3,4,2,2,4,4,2,131,6,0,188,90,1,2,1,4,54,142,0,323,0,0,2,1,3,1,3,4,6,0,3,5,10,3,2,118,5,5,2,0,14,0,0,0,0,3,2,1,0,2,3,8,4,12.058152515453552
1234,0,3,40,664,1,1,0,3,0,4,0,12,2,2,0,2,4,4,51,52,3,1,8,9,1,112,3,4,1,4,4,4,5,430,6,0,95,348,1,1,1,4,338,0,0,180,1,0,1,0,3,1,3,4,6,0,3,1,51,2,2,190,5,5,2,0,0,0,0,0,0,3,3,1,0,4,4,0,0,11.863582336583399
684,0,3,60,590,1,1,0,3,0,0,0,5,2,2,0,2,8,4,5,6,3,1,11,12,4,130,2,4,2,2,4,0,2,447,6,0,321,547,1,0,1,4,568,0,0,436,1,0,2,0,3,1,2,5,6,1,5,1,5,0,3,288,5,5,2,151,32,0,0,0,0,3,2,1,0,6,1,8,4,12.560244459250788
638,14,4,20,111,1,1,3,3,0,4,0,17,2,2,1,0,4,3,55,56,1,1,12,13,3,0,3,4,1,4,4,4,6,0,6,0,446,133,1,4,1,0,91,78,0,286,0,0,2,0,3,2,2,5,6,0,3,3,55,3,1,25,5,5,2,0,0,0,0,0,0,3,2,1,0,10,3,8,4,11.440354772135393
117,0,3,40,623,1,1,3,3,0,4,0,19,2,2,0,2,4,4,47,48,1,1,12,13,1,66,3,4,1,4,4,4,3,38,1,98,132,295,1,4,1,4,270,0,0,123,0,1,1,0,3,1,3,4,6,1,4,1,47,3,1,40,5,5,2,0,10,45,0,0,0,3,2,1,0,8,3,8,4,11.842229212112828
1026,0,3,40,203,1,1,3,3,0,0,0,5,2,2,0,2,4,4,35,36,1,1,11,12,3,0,3,4,1,4,4,4,3,28,5,73,142,173,1,4,1,4,131,0,0,44,1,0,1,0,3,1,3,3,6,0,3,5,27,3,2,134,5,5,2,38,0,0,0,0,0,3,3,1,0,2,1,8,4,11.630708500626612
636,14,2,30,556,1,2,3,0,0,4,0,18,1,2,1,3,5,6,93,13,3,1,11,12,3,0,1,4,1,4,0,4,3,72,6,0,568,475,1,0,1,0,467,341,18,738,0,0,2,0,7,2,1,11,6,0,3,6,27,1,0,0,3,3,0,0,86,0,0,0,0,3,2,1,0,2,1,8,0,12.206072645530174
251,1,3,25,89,1,1,0,3,0,4,0,3,2,2,0,2,2,1,70,45,1,1,12,9,3,0,3,3,1,4,4,4,6,0,6,0,400,89,1,0,1,4,407,0,0,242,0,0,1,0,3,1,1,4,4,0,3,6,30,1,0,0,3,3,2,155,0,0,0,0,0,3,1,3,4,4,4,8,4,11.245046019814627
1130,10,4,30,166,1,0,3,3,0,4,0,17,2,2,2,6,4,4,27,28,1,1,7,7,1,112,3,4,1,2,4,1,2,407,6,0,0,200,1,4,1,4,167,0,0,63,1,0,1,0,2,1,3,2,6,0,3,5,27,3,2,273,5,5,2,13,0,0,0,0,0,3,2,1,0,7,1,8,4,11.84939770159144
845,4,4,70,702,1,0,0,3,0,4,0,17,0,2,0,0,4,7,93,59,1,1,12,13,3,0,3,4,0,4,4,3,6,0,6,0,467,170,1,2,1,4,128,62,0,298,0,0,1,1,4,1,3,5,6,1,2,5,59,3,3,295,5,5,2,220,0,68,0,0,0,3,2,1,0,5,2,8,4,11.94405831982697
184,4,4,33,612,1,1,3,3,0,4,0,17,2,2,0,0,6,4,5,6,1,1,11,12,3,0,3,4,2,2,4,4,6,0,6,0,606,439,1,0,1,4,434,139,0,607,0,0,2,1,3,1,2,4,4,0,3,5,5,3,2,154,5,5,0,164,153,0,0,0,0,3,2,1,0,5,2,8,4,12.206072645530174
709,5,3,35,345,1,1,0,3,0,4,0,8,2,2,0,5,6,4,0,1,3,1,11,12,3,0,2,4,2,2,4,0,6,0,6,0,400,89,1,0,1,4,49,141,0,315,0,0,2,1,3,1,2,6,6,1,2,1,0,0,2,88,5,5,2,40,14,0,0,0,0,3,2,1,0,6,1,6,5,12.09815330331068
1398,6,4,21,113,1,1,3,3,0,4,0,3,2,2,0,5,4,7,87,4,1,1,7,7,3,0,3,4,0,4,4,3,6,0,6,0,495,202,1,0,1,4,168,77,0,350,0,0,1,1,4,1,3,6,6,0,3,5,72,3,1,3,1,1,0,2,0,48,0,0,0,3,2,1,0,4,1,8,4,11.831379196088763
887,10,3,40,265,1,1,3,3,0,0,0,12,2,2,2,2,4,4,47,2,1,1,7,7,1,70,3,4,1,4,4,4,3,211,6,0,546,547,1,0,1,4,587,0,0,463,0,0,2,0,4,2,3,6,6,0,3,1,1,0,2,225,5,5,2,161,41,0,0,0,0,3,2,1,0,5,0,8,3,11.884489021402711
643,8,3,45,760,1,1,3,3,0,4,0,12,2,2,0,7,7,6,37,15,1,1,8,13,3,0,2,4,1,2,4,1,2,521,6,0,308,604,1,2,1,4,635,134,0,718,1,0,2,1,4,1,0,7,6,3,5,1,37,0,2,194,5,5,2,159,87,0,0,0,0,3,3,1,0,6,3,8,4,12.751299696013497
837,1,4,60,241,1,2,3,3,0,4,0,17,2,2,0,2,4,5,59,35,1,1,11,12,3,0,3,4,0,4,4,4,5,107,6,0,576,518,1,2,1,4,524,0,0,377,1,0,1,0,2,1,3,3,3,0,3,5,59,3,2,331,5,5,2,0,91,82,0,0,0,3,1,1,0,5,1,0,4,11.941455846009388
1335,12,4,1,17,1,1,3,3,0,4,0,2,2,2,4,5,4,5,39,40,1,1,5,5,3,187,3,4,1,4,4,4,3,340,6,0,0,105,1,4,1,4,63,89,0,274,0,0,1,1,3,1,3,5,2,0,3,1,39,3,2,118,5,5,2,0,25,0,0,0,0,3,2,1,0,4,3,8,4,11.736069016284437
